ID;NAME;BRAND ID;BRAND;GROUP ID;GROUP NAME;SUBGROUP ID;SUBGROUP NAME;SPECIAL;TRAFFICLIGHT VALUE;PYRAMID VALUE;CARBS;SUGAR;ENERGY;PROTEINS;SATURATED FAT;FAT;SALT;SODIUM;FIBER
857;Aperitivo de patata papadelta original;25;Grefusa;9;Verduras y hortalizas;42;Tubérculos y derivados;No;3;5;64.1;1.4;480;5.5;2.6;21.8;1.75;0.7;2.6
859;Aperitivo de patata papadelta pizza;25;Grefusa;9;Verduras y hortalizas;42;Tubérculos y derivados;No;3;5;51.5;1.7;571;3;4.5;38.6;2.5;1;2.5
3049;Aperitivo de trigo bocafrit;144;Frit Ravich;7;Cereales;13;Derivados;No;3;5;62;1;488;6.8;3.1;23;3.1;1.24;1.4
3042;Aperitivo de trigo ruedas;144;Frit Ravich;7;Cereales;13;Derivados;No;3;5;57;1;523;4.7;4;30;2.4;0.96;1.2
3043;Aperitivo de trigo ruedas ketchup;144;Frit Ravich;7;Cereales;13;Derivados;No;3;5;56;2.4;504;4.6;3.5;28;3;1.2;2.9
804;Aperitivo horneado a base de cereales, patata y soja snatt's natuchips - barbacoa;25;Grefusa;7;Cereales;13;Derivados;No;3;5;66.4;5.3;408;10.4;1.3;10;2.5;1;5.2
805;Aperitivo horneado a base de cereales, patata y soja snatt's natuchips - queso y especias;25;Grefusa;7;Cereales;13;Derivados;No;3;5;65.2;2.8;411;11.2;1.6;10.5;3;1.2;5.1
3052;Aperitivo texicos originales;144;Frit Ravich;7;Cereales;13;Derivados;No;3;5;61;2.1;509;5.3;10;26;1.1;0.44;4.3
297;Apio;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;3;2A;1.9;0.6;18;0.6;0.1;0.3;0.86;0.344;2.4
2846;Apio, ensalada;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;2;2A;5.1;4.7;30;0.8;0;0.3;0.5;0.2;0.8
1769;Arándano bio;93;El Granero Integral;8;Frutas;19;Desecada;No;3;2A;62;56;277;0.2;0.1;1.6;0.12;0.048;6
2435;Arenque ahumado con mostaza;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.8;2;219;17.5;5.1;15.3;3.1;1.24;NaN
3844;Arroz basmati blanco;114;Biográ;7;Cereales;2;Arroz;No;1;1;90.68;NaN;376.3;7.27;NaN;0.52;NaN;NaN;0.38
3851;Arroz basmati integral;114;Biográ;7;Cereales;2;Arroz;No;1;1;73.8;2;370;7.9;0.5;2.9;0.1;0.04;7.9
3840;Arroz blanco redondo;114;Biográ;7;Cereales;2;Arroz;No;1;1;78;0.2;349;7;0.2;0.9;0.0125;0.005;1.5
133;Arroz bomba;56;SOS;7;Cereales;2;Arroz;No;1;1;79.5;0.1;354;6.5;0.1;0.5;0;0;2.8
763;Arroz brillante sabroz;66;La Fallera;7;Cereales;2;Arroz;No;1;1;74.2;0.3;342;6.75;0.41;1.15;NaN;NaN;4.14
3837;Arroz carnaroli;114;Biográ;7;Cereales;2;Arroz;No;1;1;87.6;0;362;7;0;0.6;0.015;0.006;NaN
84;Arroz clásico;56;SOS;7;Cereales;2;Arroz;No;1;1;79.5;0.1;354;6.5;0.1;0.5;0;0;2.8
440;Arroz con leche;32;La Lechera;11;Lácteos;23;Postres lácteos;No;3;5;20;12;120;2.9;2.1;3.1;0.22;0.088;0
762;Arroz de grano grueso d.o. arroz de Valencia;66;La Fallera;7;Cereales;2;Arroz;No;1;1;77.3;NaN;347.6;7.3;0.2;0.8;0.013;0.005;1
3865;Arroz hinchado con miel;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;3;0;77.1;26.5;363;9.3;0.4;1.5;0;0;1.5
85;Arroz integral;47;NOMEN;7;Cereales;2;Arroz;No;1;1;70.8;NaN;335;7.8;NaN;2;0;0;4.8
3842;Arroz integral grano largo;114;Biográ;7;Cereales;2;Arroz;No;1;0;77.2;0.9;370;7.9;0.6;2.9;0.18;0.07;3.5
3822;Arroz integral hinchado, sin azucar y sin miel;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;1;0;79.1;1.3;378;9.7;0;2.1;0.02;0.008;2.1
3839;Arroz integral redondo;114;Biográ;7;Cereales;2;Arroz;No;1;0;76.2;0.1;362;7.5;0.5;2.7;0.1;0.04;3.4
3846;Arroz jazmín integral;114;Biográ;7;Cereales;2;Arroz;No;1;0;74.1;0.6;352;7.8;0.6;2.2;0.1;0.04;2.2
132;Arroz largo;56;SOS;7;Cereales;2;Arroz;No;1;1;79.9;0.1;357;7.1;0.2;0.7;0;0;1.3
3838;Arroz nerone;114;Biográ;7;Cereales;2;Arroz;No;1;0;67.6;0.9;346;8.9;0.8;3.1;NaN;NaN;8.5
86;Arroz rápido;47;NOMEN;7;Cereales;2;Arroz;No;1;1;76.8;NaN;340;7.2;NaN;0.3;NaN;NaN;NaN
761;Arroz redondo;66;La Fallera;7;Cereales;2;Arroz;No;1;1;78;NaN;348.6;6.6;0.2;1;0.119;0.048;0.6
3845;Arroz rojo salvaje integral;114;Biográ;7;Cereales;2;Arroz;No;1;0;77.7;0.9;362;7.4;0.6;2.4;0.03;0.012;2.8
3848;Arroz salvaje, mezcla;114;Biográ;7;Cereales;2;Arroz;No;1;0;74.6;0.3;362.3;8.6;0.03;2.5;0.014;0.0056;3.6
760;Arroz sueltisssimo;66;La Fallera;7;Cereales;2;Arroz;No;1;1;78.6;NaN;353.4;6;0.1;1;0.064;0.026;3
3836;Arroz vaporizado (parboiled);114;Biográ;7;Cereales;2;Arroz;No;1;0;80;NaN;370;6.5;NaN;0.52;0.0075;0.003;NaN
3823;Arroz, crispitos con sirope de maíz;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;3;0;87;5;378;6;0.1;0.5;1;0.4;1
1998;Atún al natural naturfresh;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;76;18;0.1;0.4;1.2;0.48;NaN
1930;Atún claro al natural;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;114;25.4;0.3;0.4;1.2;0.48;NaN
1958;Atún claro al natural;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;84;20;0.1;0.6;1.5;0.6;NaN
2479;Atún claro al natural;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;74;17;0.2;0.7;1.3;0.52;NaN
2483;Atún claro al natural;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;2;4;0;0;116;25.5;0.2;0.8;0.75;NaN;0
2529;Atún claro al natural;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;180;23;1.5;10;1.9;0.76;NaN
2575;Atún claro al natural;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;131;25;1;1;1;NaN;NaN
1967;Atún claro al natural 0% materia grasa;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;98;24;0;0;1;0.4;NaN
1917;Atún claro al natural bajo en sal;12;Calvo;14;Pescados y mariscos;24;Procesados;No;1;4;0;0;96;22;0.1;0.7;0.25;0.1;NaN
1912;Atún claro en aceite de girasol;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;28;1.46;10.7;1.5;0.6;NaN
1969;Atún claro en aceite de girasol ligero;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0;147;23.7;0.7;5.5;1.5;0.6;NaN
1931;Atún claro en aceite de oliva;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;1.5;1.2;1.2;0.48;NaN
1963;Atún claro en aceite de oliva;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.2;0;224;21.93;2.23;15.1;1.5;0.6;NaN
2426;Atún claro en aceite de oliva;154;Frinsa;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;171.5;26;1.1;7.5;1.48;NaN;0
2484;Atún claro en aceite de oliva;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;29.1;1.5;8.2;1;NaN;0
2523;Atún claro en aceite de oliva;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0.4;0;397;20;5.2;35;1.3;0.52;NaN
2577;Atún claro en aceite de oliva;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;252;26;3;2;NaN;NaN;NaN
1970;Atún claro en aceite de oliva bajo en sal;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.2;0;224;21.93;2.25;15.1;0.25;0.1;NaN
1959;Atún claro en aceite de oliva la española;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;2.7;0;247;20;2.8;18;1.5;0.6;NaN
1968;Atún claro en aceite de oliva ligero;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0;164;23.7;1.3;7.4;1.5;0.6;NaN
2525;Atún claro en aceite de oliva ligero en sal;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0.4;0;397;20;5.2;35;0.8;0.32;NaN
1960;Atún claro en aceite de oliva virgen extra;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0;214;23;1.96;13;1.5;0.6;NaN
2463;Atún claro en aceite de oliva virgen extra;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;252;26;3;2;NaN;NaN;NaN
2485;Atún claro en aceite de oliva virgen extra;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;29.1;1.5;8.2;1;NaN;0
2524;Atún claro en aceite de oliva virgen extra;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0.4;0;397;20;5.2;35;1.3;0.52;NaN
2580;Atún claro en aceite de oliva virgen extra bajo en sal;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;252;26;3;2;NaN;NaN;NaN
2486;Atún claro en aceite de oliva vírgen extra ecológico;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;29.1;1.5;8.2;1;NaN;0
1932;Atún claro en aceite girasol alto oleico;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;1.1;0.7;1.2;0.48;NaN
2531;Atún claro en aceite vegetal;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;205;24;1.8;12;1.2;0.48;NaN
1913;Atún claro en escabeche;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;135;17;1.2;6.8;1;0.4;NaN
1933;Atún claro en escabeche;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;139;25.4;0.7;2;0.8;0.32;NaN
2576;Atún claro en escabeche;151;Albo;14;Pescados y mariscos;24;Procesados;No;2;4;0;0;131;23;NaN;2;0.5;NaN;NaN
2487;Atún claro en salsa catalana;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;29.1;1.5;8.2;1;NaN;0
1914;Atún claro en salsa de tomate;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;3;1.6;186;18;1.8;11.2;0.67;0.268;NaN
2579;Atún claro en salsa picantona;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;177;23;1;5;NaN;NaN;NaN
2578;Atún claro en tomate;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;3;1;146;21;1;3;NaN;NaN;NaN
2526;Atún claro light;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0;226;26;1.8;13;1.3;0.52;NaN
1964;Atún claro, filetes en aceite de oliva;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;1.6;0;359;17;5.1;32;1;0.4;NaN
1965;Atún claro, filetes en aceite de oliva "pescados 1 a 1";12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;1.6;0;359;17;5.1;32;1;0.4;NaN
2481;Atún claro, ventresca en aceite de oliva;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;382;19;5.6;34;1;0.4;NaN
2581;Atún claro, ventresca en aceite de oliva;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;252;26;3;2;NaN;NaN;0
1999;Atún con aceite de oliva naturfresh;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;10;5.3;0.5;0.2;NaN
2000;Atún con aceite de oliva virgen extra naturfresh;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;1.5;1.2;0.5;0.2;NaN
1936;Atún con tomate;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;2.7;2;155;16.9;1.5;4.7;NaN;NaN;NaN
1935;Atún en aceite de girasol;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;1.5;5.3;1.2;0.48;NaN
1961;Atún en aceite de girasol;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;196;23.5;1.7;11.3;1.5;0.6;NaN
2475;Atún en aceite de girasol;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;205;24;1.8;12;1.2;0.48;NaN
1962;Atún en aceite de oliva;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.5;0;204;22;1.9;13;1.7;0.68;NaN
1934;Atún en aceite de oliva gran sabor;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;198;27;1.5;1.2;1.2;0.48;NaN
2488;Atún en aceite de oliva pescado a caña;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;27;1.5;10;NaN;NaN;NaN
1996;Atún en escabeche;29;Isabel;14;Pescados y mariscos;24;Procesados;No;2;4;NaN;NaN;139;25.4;0.7;2;0.3;0.12;NaN
2532;Atún en escabeche;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;205;24;1.8;12;1.2;0.48;NaN
2530;Atún en tomate;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;4.5;0;115;17;0.5;3;0.8;0.32;NaN
1966;Atún, filetes al natural pescados 1 a 1;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.12;0;97;22.25;0.3;0.87;1.7;0.68;NaN
2527;Atún, migas en aceite de girasol;153;Consorcio;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;248;26;2.5;16;0.7;0.28;NaN
2511;Atún, suprema congelada;89;Findus;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;102;24;0.2;0.5;0.11;0.044;0
2998;Avellana tostada;141;Aperitivos Medina;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;15.3;4.9;707;15.2;4.1;65;0;0;8.2
2999;Avellanas crudas y peladas;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;NaN;NaN;600;16;NaN;55;NaN;NaN;NaN
3806;Avena en grano;114;Biográ;7;Cereales;14;Al natural/Tostado;No;1;0;60;1.1;356;11;1.5;8;0.1;0.04;9
3870;Avena, porridge con chocolate;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;3;0;57.81;9.97;361.13;11.3;1.97;7.49;0.003;0.0012;9.38
3869;Avena, porridge con fresa;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;1;0;59.23;2.13;371.27;11.03;1.45;7.86;0.003;0.0012;9.75
3871;Avena, porridge con manzana canela;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;1;0;59.75;2.85;370.5;10.63;1.45;7.67;0.004;0.0016;9.95
3872;Avena, porridge con plátano;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;1;0;59.3;2.36;365.01;11.2;1.39;7.39;0.005;0.002;9.47
3887;Azuki;114;Biográ;12;Legumbres;41;Secas;No;1;4;58.4;NaN;357;21.5;NaN;1.6;NaN;NaN;7
1750;Azuki bio;93;El Granero Integral;12;Legumbres;41;Secas;No;1;4;62.9;2.1;329;19.87;0.19;0.53;0.005;0.002;12.7
2017;Azukis;123;La Finestra sul Cielo;12;Legumbres;41;Secas;No;1;4;62.9;1.2;329;19.9;0.19;0.53;0.01;0.004;12.7
2604;Bacalao (cortado a mano) natural ahumado;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;1.2;95;19.7;0.1;0.7;1.1;0.44;NaN
2495;Bacalao, filete congelado al punto de sal;89;Findus;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;52;12;0.1;0.4;2.1;0.84;0
2448;Bacalao, lomo natural ahumado;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;1.2;95;19.7;0.1;0.7;1.1;0.44;NaN
1920;Bacalao, lomos congelados;50;Pescanova;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;55;12.6;0.1;0.5;NaN;NaN;NaN
2500;Bacalao, lomos del Atlántico noreste congelados;89;Findus;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;52;18;0;0.6;3.1;1.24;0
2602;Bacalao, penca, natural ahumado;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;1.2;95;19.7;0.1;0.7;1.1;0.44;NaN
2603;Bacalao, tacos ahumados marinados;155;Carpier;14;Pescados y mariscos;24;Procesados;No;3;4;2.3;2;107;18.5;0.5;2.5;1.6;0.64;NaN
1510;Bacon ahumado;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;1.5;NaN;314;14;NaN;28;1.8;0.72;NaN
1597;Bacon al grill;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;1.5;NaN;NaN;21;NaN;NaN;2.5;1;NaN
1430;Bacon de pavo bienstar;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;1;NaN;138;15.5;NaN;8;1.8;0.72;NaN
1499;Bacon de pavo gourmet oliving;83;Argal;6;Carnes;9;Charcutería;No;3;5;0;0;146;18;2.4;8;2.4;0.96;NaN
1436;Bacon finíssimas;13;Campofrío;6;Carnes;9;Charcutería;No;3;5;1.3;1.3;311;13.5;9.3;28;2.5;1;NaN
1509;Bacon sabor original;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;1.5;NaN;292;13;NaN;26;2;0.8;NaN
1522;Bacon, cintas;74;Casa Tarradellas;6;Carnes;9;Charcutería;No;3;5;0.5;0.5;293;16.6;9.9;25;2.1;0.84;NaN
1530;Bacon, taquitos, mi toque;13;Campofrío;6;Carnes;9;Charcutería;No;3;5;1;1;307;15;9;27;2.7;1.08;NaN
2863;Banderillas en vinagre extra;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;1.8;0.5;32;1.2;0;2.3;1.8;0.72;1
3790;Barquillo barqui nata;26;Gullón;7;Cereales;25;Galletas;No;3;5;70;34;503;3.5;13;2;NaN;NaN;1.2
1000;Barquillo con leche y avellanas happy hippo;85;Kinder;3;Azúcar, chocolates y dulces;3;Azúcares;No;3;5;50.3;43.6;585;8.5;16.8;38.9;0.358;0.143;NaN
1001;Barquillo con leche y cacao happy hippo;85;Kinder;3;Azúcar, chocolates y dulces;3;Azúcares;No;3;5;53.6;45.1;589;6.7;17.6;38.6;0.264;0.106;NaN
243;Barquillo de galleta milka choco wafer chocolate blanco;43;Milka;7;Cereales;7;Bollería;No;3;5;56;NaN;545;6.4;NaN;32;NaN;NaN;NaN
145;Barquillo príncipe barqui-choco;35;LU;7;Cereales;25;Galletas;No;3;5;58;39;535;6.1;19;31;0.275;0.11;2.5
3570;Barrita de 6 semillas & cereales, multicereales con chocolate negro y semillas;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;60;32;480;6;12;22;0.15;NaN;9
3569;Barrita de 6 semillas ¬ cereales, multicereales con chocolate con leche y semillas;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;62;34;484;6;11;22;0.27;NaN;7
3095;Barrita de cereales muesly de fresa;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;63.3;24;439;6.7;13.4;17;0.45;0.18;3.2
105;Barrita de cereales alpen apple and sultana light bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;59.4;24.5;330;4.1;1.5;3.6;0.18;0.07;21.7
106;Barrita de cereales alpen chocolate and fudge light bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;55.4;21.4;344;4.9;2.7;6.5;0.17;0.07;22
107;Barrita de cereales alpen chocolate and orange light bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;56;18.3;339;4.8;2;5.5;0.15;0.06;23.1
101;Barrita de cereales alpen fruit & nut bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;73;29.6;396;5.8;1.5;8.3;0.17;0.07;2.9
102;Barrita de cereales alpen fruit, nut and chocolate bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;70.5;36.1;425;6.4;5.1;13;0.2;0.08;2.2
103;Barrita de cereales alpen strawberry bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;75.3;34.6;412;4.8;5.4;10.2;0.17;0.07;2.7
104;Barrita de cereales alpen summer fruits light bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;58.7;22.8;334;4.4;1.5;4.1;0.2;0.08;22.4
3565;Barrita de cereales bañada en chocolate negro, sin gluten, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;55;1.6;438;5.5;16;26;0.33;NaN;8.4
3089;Barrita de cereales crujientes de avena y miel;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;60.4;19.7;459;8.3;2.3;19.1;0.33;0.132;6.3
3088;Barrita de cereales muesly avena con almendras y caramelo;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;56.4;23;436;8.2;10.9;18.5;0.34;0.136;5.7
3087;Barrita de cereales muesly avena con arándanos y pipas de calabaza;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;58.9;24.7;411;8.2;9;14.6;0.17;0.068;5.4
3094;Barrita de cereales muesly de avellanas;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;64.1;28.3;434;6.6;7.9;15.7;0.6;0.24;4.5
3082;Barrita de cereales muesly de chocolate y coco;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;57.2;31.1;468;5.5;18.1;22.9;0.42;0.168;NaN
3084;Barrita de cereales sport;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;31;20.2;501;29.9;18.1;28.6;0.54;0.216;NaN
108;Barrita de cereales weetos bar;65;Weetabix;7;Cereales;4;Barritas cereales;No;3;5;70.9;40.9;440;5.9;6.5;14.7;0.25;0.1;1.6
3562;Barrita de cereales y cacao bañada con chocolate blanco, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;60;42;496;6.1;16;25;0.52;NaN;3.2
3561;Barrita de cereales y cacao bañada en chocolate con leche, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;60;41;495;4.6;14;25;0.48;NaN;6
3560;Barrita de cereales y cacao bañada en chocolate negro, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;60;39;493;4.8;14;24;0.32;NaN;9
3568;Barrita de cereales y cacao bañada en chocolate negro, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;65;36;481;4.9;12;21;0.28;NaN;6
3092;Barrita de cereales, 0%, chocolate blanco;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;69.7;1.8;337;6.8;5.9;9.8;0.41;NaN;5.1
3091;Barrita de cereales, 0%, chocolate con leche;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;66.8;1.9;336;7.4;6.1;10.51;0.51;NaN;5.4
3093;Barrita de cereales, 0%, praliné de avellanas y cacao;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;68.9;1.9;344;7;5.2;10.6;0.31;NaN;5.7
996;Barrita de chocolate;85;Kinder;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;53.5;53.3;566;8.7;22.6;35;0.313;0.125;NaN
1004;Barrita de chocolate blanco con avellanas bueno white;85;Kinder;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;53;43.6;572;8.8;16.8;35.9;0.356;0.142;NaN
709;Barrita de chocolate bounty;10;Bounty;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;58.3;48;488;3.7;21.4;26.1;0.26;0.11;1.6
1003;Barrita de chocolate con avellanas bueno;85;Kinder;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;49.5;41.2;572;8.6;17.3;37.3;0.272;0.109;NaN
3419;Barrita de chocolate con barquillo;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;56;44;541;6.8;15;32;0.2;0.08;NaN
1002;Barrita de chocolate con cereales cereali;85;Kinder;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;54.9;49.1;561;8.6;21.9;33.8;0.275;0.11;NaN
3426;Barrita de chocolate hello caramel brownie snack;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;51;49;549;6.6;18;35;0.25;0.1;NaN
3427;Barrita de chocolate hello cookies & cream snack;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;52;49;565;7;24;37;0.2;0.08;NaN
3425;Barrita de chocolate hello crunchy nougar snack;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;51;49;552;8.5;17;35;0.2;0.08;NaN
3424;Barrita de chocolate hello strawberry cheesecake snack;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;52;49;551;7.5;21;35;0.25;0.1;NaN
708;Barrita de chocolate mars;40;Mars;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;70.1;64;448;3.8;8.2;16.6;0.43;0.17;1.2
3420;Barrita de chocolate nocciolate;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;51;49;556;7.1;18;35;0.29;0.116;NaN
3421;Barrita de chocolate noccionoir;201;Lindt;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;47;44;564;5.3;18;38;0.03;0.012;NaN
723;Barrita de chocolate príncipe;35;LU;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;57.5;34;530;4.6;17;30.5;0.7;0.28;3.2
711;Barrita de chocolate snickers;54;Snickers;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;5;60.2;51.6;506;8.7;8.4;22.9;0.63;0.22;1.2
3566;Barrita de multicereales bañada en chocolate con leche y sin gluten, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;64;35;480;4.9;11;21;0.69;NaN;7.7
3564;Barrita de multicereales con chocolate negro sabor naranja y flor de azahar, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;59;39;490;4.8;14;24;0.38;NaN;9.3
3085;Barrita muesly de chocolate con leche;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;65.8;34;455;6.8;10.5;17.6;0.5;0.2;3.8
3086;Barrita muesly de chocolate negro;90;Hero;7;Cereales;4;Barritas cereales;No;3;5;64.6;33.2;451;5.9;11.7;17.4;0.4;0.16;6.3
3563;Barrita multicereales con chocolate blanco sabor yogur, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;57;41;494;6.1;15;26;0.58;NaN;3.6
3567;Barrita multicereales y chocolate negro, sarialís;136;Bicentury;3;Azúcar, chocolates y dulces;10;Chocolates;No;3;0;63;33;478;5;12;21;0.15;NaN;8.3
82;Barritas de cereales all-bran manzana;31;Kellogg's;7;Cereales;4;Barritas cereales;No;3;5;50;23;435;8;5;19;0.65;NaN;16
83;Barritas de cereales all-bran natural;31;Kellogg's;7;Cereales;4;Barritas cereales;No;3;5;49;22;440;8;5;20;0.65;NaN;16
